x;y;gid;Name;description;new
6.12365;50.96259;218;Modehaus Schüll GmbH;Mode;Mode
6.1216553;50.9622054;219;Caprice;Mode;Mode
6.1192931;50.9630507;220;Ernsting's family;Mode;Mode
6.1189245;50.9631294;221;TAKKO FASHION Geilenkirchen;Mode;Mode
6.120901;50.963643;222;Herrenmoden Stamm;Mode;Mode
6.1202746;50.9640181;223;Per la Donna GmbH & Co. KG;Mode;Mode
6.1234858;50.9627859;224;M.m. Mode GmbH;Mode;Mode
6.1257329;50.9629604;225;Blumen Nobis oHG;Floristik;Garten
6.122679;50.9629199;228;KIND Hörakustik & Augenoptik;Optiker;Optiker
6.1216652;50.9630922;230;Buchhandlung de Kleine;Buchhandlung;Buchhandlung
6.1210371;50.9631636;231;La Tienda;Mode;Mode
6.1210792;50.9634916;234;Optik und Akustik Laumen GmbH;Optiker;Optiker
6.1209895;50.9635855;235;BONITA GmbH;Mode;Mode
6.1207336;50.9637888;236;TEDi GmbH & Co. KG;Non-Food Händler;Haushaltswaren
6.1203597;50.9640298;238;Takko-Fashion am Kaufland;Mode;Mode
6.1205595;50.9642197;239;W. Breuer am Kaufland;Mode;Mode
6.1200673;50.9644983;242;Blumen Nobis OHG;Floristik;Garten
6.1193482;50.9646889;244;Eck J.;Mode;Mode
6.121311;50.965343;246;Stadtbücherei Geilenkirchen;Bücherei;Buchhandlung
6.1188036;50.9623578;247;Action am Kaufland Geilenkirchen;Einkauf;Haushaltswaren
6.1186338;50.9630874;249;Kaufland Geilenkirchen;Einkauf;Discounter
6.1189309;50.9630036;250;dm-drogerie markt;Drogerie;Drogerie
6.119086;50.9630214;251;DEICHMANN;Schuhe;Mode
6.1188193;50.9635826;252;Apollo-Optik;Optik;Optiker
6.1208148;50.9623867;254;REWE Center;Einkauf;Supermarkt
6.112095;50.9421769;255;Ursula Wilms;Mode;Mode
6.1245273;50.9615456;256;ARIZONA;Mode;Mode
6.12194;50.96256;261;Maria Hahn;Mode;Mode
6.12193;50.9626;262;Buchhandlung Lyne von de Berg e.k;Buchhandlung;Buchhandlung
6.12723;50.96608;266;Damberg Lyne von de Berg;Mode;Mode
6.1216341;50.9618757;267;Sebastian Nickel;Tankstelle;Kiosk
6.110801;50.966624;268;PM Pfennings;Tankstelle;Kiosk
6.1196459;50.9705863;269;Aral;Tankstelle;Kiosk
6.0979199;50.9690645;270;Fred Pfennings GmbH & Co. KG;Tankstelle;Kiosk
6.0999;50.97492;271;Designo;Tankstelle;Kiosk
6.12352;50.9618;272;Deutsche Post;Post;Post
6.122769;50.9629064;273;Hermes PaketShop;Post;Post
6.1128001;50.9713427;274;REWE;Einkauf;Supermarkt
6.1202298;50.9715413;275;PENNY;Einkauf;Discounter
6.1065792;50.966784;276;Hildes Grünzeug;Garten;Garten
6.11881;50.96464;277;Selfkant Apotheke;Apotheke;Apotheke
6.1049638;50.9690703;284;Helmut Conen;Mode;Mode
6.11294;50.9714;285;Karoline Beumers;Mode;Mode
6.09128;50.97245;291;Gärtnerei Stahl;Garten;Garten
6.093481;50.9709114;292;Richter Garten;Garten;Garten
6.0922332;50.9727101;298;Shell Geilenkirchen;Tankstelle;Kiosk
6.1012064;50.9778963;304;Lidl;Einkauf;Discounter
6.0996013;50.9786769;306;REWE;Einkauf;Supermarkt
6.0987337;50.9792405;307;KiK Textilien und Non-Food GmbH;Mode;Mode
6.1000808;50.9786102;308;Mobau;Baumarkt;Baumarkt
6.09912;50.97977;311;ALDI SÜD;Einkauf;Discounter
6.0998495;50.9801455;312;Rossmann Drogeriemarkt;Drogerie;Drogerie
6.0991181;50.9790948;315;TEDi GmbH & Co. KG;Non-Food Händler;Haushaltswaren
6.1040804;50.9787636;316;Stracke's alldecor Hamacher&Wexel GmbH;Baumarkt;Baumarkt
6.10083;50.97711;318;Melchers Gartenbau & Landschaftsbau - Melchers GmbH;Garten;Garten
6.1022886;50.9811203;319;Auto Backus;Tankstelle;Kiosk
6.11883;50.97232;329;Handyfant;Mode;Mode
6.11667;50.98225;332;Mister Big;Mode;Mode
6.09385;50.97267;346;Family Zoo;Mode;Mode
6.0912175;50.9697276;348;Verteilzentrum Deutsche Post DHL;Post;Post
6.08173;50.97766;350;Decadi Couture;Mode;Mode
6.0748904;50.9812961;351;Käthi Hoffmanns;Mode;Mode
6.072489;50.9820549;352;Sodermanns H.;Mode;Mode
6.064048;50.9828834;353;star Tankstelle;Tankstelle;Kiosk
6.0328982;50.9884721;358;Aral;Tankstelle;Kiosk
5.997624;50.9927452;363;Blumenperle -Bouquets & Blumen;Florist;Garten
5.9962779;50.992835;364;Hirsch Apotheke;Apotheke;Apotheke
5.9858654;50.9927966;374;Lidl Gangelt;Einkauf;Discounter
5.9856665;50.9935655;375;Netto Filiale;Einkauf;Discounter
5.9886542;50.9937387;376;REWE;Einkauf;Supermarkt
5.9873537;50.993978;377;ALDI SÜD;Einkauf;Discounter
5.9888587;50.9946313;378;Mobau Wirtz Baumarkt;Baumarkt;Baumarkt
5.9867285;50.9946517;379;KiK Textilien und Non-Food GmbH;Mode;Mode
5.9858864;50.9945927;380;dm-drogerie markt;Drogerie;Drogerie
5.9854163;50.994529;381;TEDi GmbH & Co. KG;Non-Food Handel;Haushaltswaren
5.9853746;50.9941095;382;Catharina's Mode;Mode;Mode
5.9845062;50.9924826;385;Tankstelle Stegemann;Tankstelle;Kiosk
5.9967161;50.9927435;387;Weltladen Gangelt;Einkauf;Haushaltswaren
5.9935982;50.9934428;391;Hermes PaketShop;Post;Post
5.9951472;50.9913665;393;Vintage 26;Mode;Mode
5.996587;50.993847;395;Sigrid Grunwald;Mode;Mode
5.999107;50.9959959;397;PENNY;Einkauf;Discounter
5.9991829;50.9961742;399;Grenzland-Apotheke;Apotheke;Apotheke
5.9869489;50.996277;400;Easy Apotheke ( In Planung );Apotheke;Apotheke
5.9859694;50.9947075;403;Ursula Schroeder;Kiosk;Kiosk
5.9867717;50.9960816;404;Action ( In Planung );Einkauf;Haushaltswaren
5.9872762;50.9963777;405;DEPOT ( In Planung );Einrichtung;Haushaltswaren
5.9435251;50.995158;407;susterseel;Mode;Mode
5.9375559;50.9965713;408;Shell;Tankstelle;Kiosk
5.945864;50.991722;411;LTW GmbH;Garten;Garten
5.9298778;50.9979401;413;Edeka Markt Schäpers;Einkauf;Supermarkt
5.9301624;50.9981525;414;ALDI SÜD;Einkauf;Discounter
6.215891;51.096444;763;Aral;Tankstelle;Kiosk
5.9340475;50.9979762;415;Deutsche Post Filiale;Post;Post
5.9223245;50.9951912;423;Blumen Bex;Floristik;Garten
5.8991825;51.0142909;427;West-Apotheke im Selfkant;Einkauf;Apotheke
5.9008019;51.0155939;429;Ernsting's family;Einkauf;Mode
5.901873;51.0170398;430;REWE;Einkauf;Supermarkt
5.9018728;51.0169859;432;dm-drogerie markt;Drogerie;Drogerie
5.9000548;51.0173742;433;ALDI SÜD;Einkauf;Discounter
5.8989501;51.0163567;435;Netto Filiale;Einkauf;Discounter
5.9004039;51.0161103;436;Lidl;Einkauf;Discounter
5.9006155;51.0158333;437;KiK Textilien und Non-Food GmbH;Mode;Mode
5.9008883;51.0155881;438;TAKKO FASHION Selfkant;Mode;Mode
5.900664;51.0156589;439;DEICHMANN;Mode;Mode
5.9003184;51.0157214;440;KODi Diskontläden GmbH;Non-Food Handel;Haushaltswaren
5.8978977;51.0162548;441;mister*lady GmbH;Mode;Mode
5.8976007;51.0162962;442;Adler Modemärkte AG;Mode;Mode
5.9010087;51.0172934;444;TEDi GmbH & Co. KG;Non-Food Handel;Haushaltswaren
5.9010296;51.0142422;447;Shell;Tankstelle;Kiosk
5.9023936;51.0146034;448;Esso;Tankstelle;Kiosk
5.9045314;51.0114127;450;Dresscode Krawatten;Mode;Mode
5.9096669;51.0112307;451;Groenenzo;Garten;Garten
5.8961416;51.0133463;453;Deutsche Post Filiale;Post;Post
5.8991161;51.0145233;456;Mertens & Hermanns OHG;Mode;Mode
5.8988402;51.0146917;457;Hermes PaketShop;Post;Post
5.8958353;51.0150829;458;Rauchert;Mode;Mode
5.8842016;51.019001;461;BTB GmbH;Mode;Mode
5.8819582;51.0198586;465;Gebr. Florack GmbH;Mode;Mode
5.9816394;51.0128563;466;Wollnest – Ursula Tendyra;Mode;Mode
5.953057;51.0208737;468;Saenen und Zaunbrecher;Garten;Garten
5.9342453;51.0254157;471;Vossen H.;Mode;Mode
5.9382822;51.0256453;472;Petras Shop Backshop Und Kiosk;Kiosk;Kiosk
5.936934;51.027449;473;Klatschmohn Floristik;Floristik;Garten
5.9563157;51.0300479;476;Shell;Tankstelle;Kiosk
5.9899032;51.0277684;483;Ginko-Apotheke;Apotheke;Apotheke
5.9927285;51.0308092;485;Hans-Josef Heinrichs;Garten;Garten
6.021602;51.0207656;486;Garten- und Landschaftsbau Gangelt;Garten;Garten
6.02368;51.01957;487;Krings Bau + Wohn Design;Einrichtung;Haushaltswaren
6.0507329;51.0054393;493;REWE;Einkauf;Supermarkt
6.0487532;51.0058369;498;Textilien;Mode;Mode
6.0504844;51.0070402;499;Hermes;Post;Post
6.0498428;51.0088671;501;Apotheke;Apotheke;Apotheke
6.0583016;51.0048458;502;Buchhandlung;Buchhandlung;Buchhandlung
6.0575253;51.0060146;505;Schlafsysteme;Inneneinrichtung;Möbel
6.119022;50.9623584;506;Action;Non-Food Handel;Haushaltswaren
6.0609544;51.0108299;507;Penny;Einkauf;Discounter
6.1200522;50.9631493;508;Apotheke;Apotheke;Apotheke
6.1158526;50.9801254;513;Glückskind;Mode;Mode
6.1539445;50.9439015;514;Waurichen;Mode;Mode
6.1678844;50.9500642;515;Möbel;Möbel;Möbel
6.1701016;50.9514013;518;Hermes;Post;Post
6.1786209;50.9531698;521;Gärtnerei;Gärtnerei;Garten
6.1861414;50.9934847;524;Schloemer;Mode;Mode
6.1835183;50.9952226;527;Gärtnerei;Gärtnerei;Garten
6.1906886;50.9956248;528;Floristik;Floristik;Garten
6.2058354;50.9977623;532;Edeka;Einkauf;Supermarkt
6.206007;50.9978112;533;Blumen;Floristik;Garten
6.2413142;51.0040905;537;Deutsche Post;Post;Post
6.2414497;51.0042407;538;Apotheke;Apotheke;Apotheke
6.2401279;51.0039163;539;Floristik;Floristik;Garten
6.2407498;51.0046168;541;Merzbavh;Kiosk;Kiosk
6.2401556;51.0047629;542;Jumpertz;Mode;Mode
6.23818;51.0054;544;Barbara Palmen;Floristik;Garten
6.2414641;51.0087057;545;Netto Filiale;Einkauf;Discounter
6.038188;51.0530808;565;Ango's Mode;Mode;Mode
6.03638;51.05253;567;Palmen GmbH;Floristik;Garten
6.0412886;51.0572513;568;DPD Pickup Paketshop;Post;Post
6.0438306;51.0570452;569;Selfkant Wolters GmbH;Floristik;Garten
5.995894;51.0588455;574;TEDi GmbH & Co. KG;Non-Food-Handel;Haushaltswaren
5.9955884;51.0590733;575;Rossmann Drogeriemarkt;Drogerie;Drogerie
5.9954476;51.0593274;576;KiK Textilien und Non-Food GmbH;Mode;Mode
5.9963512;51.0595586;577;ALDI SÜD;Einkauf;Discounter
5.9971538;51.0599128;580;REWE;Einkauf;Supermarkt
5.9962099;51.060211;581;Triple Horn Saddlery;Mode;Mode
5.9917942;51.0640843;588;Rosen Apotheke;Apotheke;Apotheke
5.9909575;51.0645742;589;Uhren & Optik Küppers;Optiker;Optiker
5.9850689;51.0631071;590;Tholen J.;Garten;Garten
5.9813669;51.0649705;592;Cleef Fashion GmbH;Mode;Mode
5.9900363;51.0651688;594;Deutsche Post Filiale;Post;Post
5.9901167;51.065189;595;Lotto-Toto, Zeitschriften;Kiosk;Kiosk
5.9935664;51.074457;601;Niederungsmotte Bolleberg;Garten;Garten
6.0203596;51.086123;605;Rombey W.;Mode;Mode
6.027114;51.0848955;606;Edeka Markt Helmut Verboket KG;Einkauf;Supermarkt
6.031884;51.0882727;607;Hubertus-Apotheke;Apotheke;Apotheke
6.0367334;51.0920616;610;Frisch & Günstig;Einkauf;Supermarkt
6.04423;51.0909;613;Firma Hans Esser;Garten;Garten
6.050855;51.084203;616;PM Pfennigs Waldfeucht;Tankstelle;Kiosk
6.05107;51.08394;617;Haarener Tankstellen GmbH & Co. KG;Tankstelle;Kiosk
6.063942;51.0785819;620;Euregio Apotheke;Apotheke;Apotheke
6.0727909;51.0744174;621;Pinguin Apotheke;Apotheke;Apotheke
6.07277;51.07426;622;Blumen Donners;Floristik;Garten
6.0819659;51.0940023;624;Aral;Tankstelle;Kiosk
6.07795;51.09685;626;H. Randerath;Mode;Mode
6.0773975;51.0973625;628;PENNY;Einkauf;Discounter
6.0769537;51.0991076;630;Fashion Outlet;Mode;Mode
6.074;51.1008121;632;LINDA - Severinus Apotheke;Apotheke;Apotheke
6.0733351;51.1013106;634;Hermes PaketShop;Post;Post
6.0697731;51.1042443;635;Deutsche Post Filiale;Post;Post
6.07961;51.10392;642;Thomas Aufsfeld;Garten;Garten
6.07926;51.10655;643;Primeur-Moden GmbH;Mode;Mode
6.0773386;51.1092933;644;Casa Grandiflora;Floristik;Garten
